CustomerID,Gender,SeniorCitizen,Partner,Dependents,Age,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,NumServices,MonthlyCharges,TotalCharges,Churn
CUST-02363,Male,0,No,No,72,2,Yes,No phone service,DSL,Yes,No internet service,No,One year,No,Credit card,1,24.76,0.0,0
CUST-02364,Male,0,No,Yes,31,7,Yes,No phone service,Fiber optic,No,No,No internet service,One year,No,Credit card,2,58.55,457.31,0
CUST-02365,Male,0,Yes,No,50,3,Yes,No phone service,DSL,No internet service,No,No,One year,Yes,Bank transfer,2,35.82,129.02,0
CUST-02366,Female,0,Yes,Yes,45,3,Yes,No,Fiber optic,No,Yes,No internet service,One year,Yes,Electronic check,3,89.54,209.91,0
CUST-02367,Male,0,No,No,69,27,Yes,No phone service,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,3,30.57,819.17,1
CUST-02368,Female,0,No,No,54,40,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Credit card,5,86.48,3455.26,0
CUST-02369,Male,0,No,Yes,25,33,No,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,3,48.62,1669.74,0
CUST-02370,Female,0,No,No,61,1,Yes,No phone service,Fiber optic,No,No,No internet service,Month-to-month,No,Credit card,3,39.89,4.22,1
CUST-02371,Male,0,No,No,51,8,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,Electronic check,4,113.64,896.02,1
CUST-02372,Male,0,Yes,No,61,32,Yes,No phone service,DSL,No,No,Yes,One year,Yes,Bank transfer,4,21.85,582.4,0
CUST-02373,Female,0,No,No,22,48,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Electronic check,2,63.78,3148.18,0
CUST-02374,Male,0,No,No,71,4,Yes,No,Fiber optic,Yes,No,No,One year,No,Electronic check,4,22.16,35.12,0
CUST-02375,Female,0,No,No,22,70,No,No phone service,No,Yes,Yes,Yes,Two year,No,Credit card,4,68.36,4801.55,0
CUST-02376,Female,0,No,Yes,48,19,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,2,70.1,1326.83,0
CUST-02377,Male,0,No,No,62,32,No,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Yes,Bank transfer,6,52.17,1664.54,0
CUST-02378,Female,0,No,No,26,9,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,1,33.22,339.47,1
CUST-02379,Male,0,No,No,59,12,Yes,No phone service,Fiber optic,No,No,Yes,Two year,Yes,Credit card,5,57.64,775.24,0
CUST-02380,Female,0,No,Yes,49,11,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,4,87.23,972.1,0
CUST-02381,Female,0,No,Yes,50,46,Yes,No,DSL,No internet service,Yes,No,Month-to-month,Yes,Electronic check,1,98.24,4551.79,0
CUST-02382,Female,0,No,Yes,20,16,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,5,73.08,1185.72,0
CUST-02383,Male,0,Yes,No,47,1,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Two year,No,Electronic check,2,78.98,129.86,0
CUST-02384,Male,0,Yes,Yes,67,63,Yes,No phone service,Fiber optic,Yes,No,No,Two year,No,Bank transfer,4,40.06,2500.63,0
CUST-02385,Male,1,Yes,Yes,29,21,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Mailed check,6,48.73,1077.1,0
CUST-02386,Male,0,No,Yes,46,30,Yes,No,Fiber optic,No,Yes,No,One year,Yes,Bank transfer,4,36.19,1141.22,0
CUST-02387,Female,1,No,No,20,13,Yes,Yes,DSL,No internet service,No internet service,No,Month-to-month,Yes,Credit card,3,44.93,638.22,0
CUST-02388,Male,0,No,Yes,43,34,Yes,No phone service,DSL,Yes,No,No,Two year,No,Mailed check,4,42.49,1411.65,0
CUST-02389,Male,0,No,Yes,74,4,Yes,Yes,Fiber optic,No,No internet service,Yes,One year,No,Electronic check,4,71.94,279.34,1
CUST-02390,Female,0,No,No,47,28,Yes,No phone service,Fiber optic,No internet service,No,Yes,Two year,Yes,Bank transfer,1,76.27,2147.53,1
CUST-02391,Male,1,Yes,No,26,59,Yes,No phone service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,1,114.49,6686.37,0
CUST-02392,Male,0,No,Yes,43,27,Yes,No,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Electronic check,4,39.56,1147.87,0
CUST-02393,Female,0,No,No,19,69,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,6,84.17,5807.12,0
CUST-02394,Male,0,No,Yes,20,25,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,5,101.73,2557.45,0
CUST-02395,Male,0,No,No,63,3,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Two year,No,Bank transfer,2,76.02,199.21,0
CUST-02396,Male,0,No,Yes,21,68,No,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Mailed check,6,45.5,3027.66,0
CUST-02397,Male,0,No,No,42,25,Yes,Yes,DSL,Yes,No internet service,No internet service,Two year,Yes,Credit card,1,46.26,1126.3,0
CUST-02398,Male,0,Yes,No,68,20,Yes,No phone service,No,No,Yes,No,Month-to-month,No,Bank transfer,6,23.93,489.56,0
CUST-02399,Female,1,No,No,30,34,Yes,No phone service,DSL,No internet service,No,No internet service,One year,Yes,Bank transfer,6,50.54,1752.03,0
CUST-02400,Male,1,Yes,Yes,56,26,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,5,94.46,2464.05,0
CUST-02401,Male,1,No,Yes,61,5,Yes,Yes,Fiber optic,No internet service,Yes,No,One year,No,Credit card,6,24.75,141.09,0
CUST-02402,Male,1,No,Yes,52,61,Yes,No phone service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,4,41.93,2540.88,0
CUST-02403,Male,0,No,No,72,9,No,Yes,Fiber optic,No internet service,Yes,No internet service,Two year,No,Credit card,3,90.62,840.39,0
CUST-02404,Male,1,Yes,No,40,50,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card,1,98.27,4987.64,0
CUST-02405,Male,0,No,Yes,26,6,Yes,No phone service,DSL,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,6,65.53,428.42,1
CUST-02406,Male,1,Yes,No,19,60,Yes,No phone service,DSL,No,No,Yes,Two year,No,Electronic check,1,89.81,5429.08,0
CUST-02407,Male,0,No,Yes,71,44,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,3,58.8,2601.9,0
CUST-02408,Female,0,No,Yes,58,11,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,4,35.99,320.73,0
CUST-02409,Male,0,No,Yes,61,66,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,1,59.81,3895.23,0
CUST-02410,Male,0,No,No,48,47,Yes,No phone service,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,4,78.0,3688.74,0
CUST-02411,Male,1,Yes,Yes,61,3,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,5,114.81,343.88,0
CUST-02412,Female,0,No,Yes,64,30,Yes,No phone service,No,Yes,Yes,No,Month-to-month,No,Mailed check,1,26.88,828.39,0
CUST-02413,Male,0,Yes,Yes,19,21,Yes,Yes,Fiber optic,Yes,No,No,Two year,No,Mailed check,4,70.74,1569.36,0
CUST-02414,Female,0,Yes,Yes,49,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Credit card,5,52.89,1517.22,0
CUST-02415,Male,0,No,Yes,35,62,Yes,No phone service,DSL,Yes,No internet service,Yes,Month-to-month,No,Electronic check,6,70.83,4454.4,0
CUST-02416,Male,0,Yes,No,30,33,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,1,22.4,743.93,0
CUST-02417,Male,0,Yes,No,63,35,No,No,No,No,Yes,No internet service,Two year,No,Mailed check,2,51.3,1755.14,0
CUST-02418,Male,0,No,Yes,22,52,Yes,No phone service,Fiber optic,Yes,No,No internet service,Month-to-month,No,Credit card,4,101.99,5300.59,0
CUST-02419,Female,0,Yes,Yes,59,34,Yes,Yes,DSL,Yes,No internet service,No internet service,Two year,Yes,Credit card,5,75.39,2523.02,0
CUST-02420,Female,1,Yes,Yes,61,41,No,Yes,DSL,No,Yes,No internet service,Month-to-month,No,Bank transfer,6,65.06,2745.37,0
CUST-02421,Male,0,No,Yes,27,51,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,2,48.55,2515.57,0
CUST-02422,Male,0,No,No,73,47,Yes,No phone service,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,4,49.8,2366.63,0
CUST-02423,Male,1,Yes,No,60,58,Yes,No,No,Yes,Yes,No,One year,No,Credit card,1,58.31,3443.78,0
CUST-02424,Male,1,Yes,Yes,42,57,No,No phone service,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,6,103.56,5801.92,1
CUST-02425,Female,1,Yes,No,51,23,Yes,No,Fiber optic,Yes,No internet service,No,One year,No,Electronic check,4,116.72,2713.97,0
CUST-02426,Male,0,Yes,No,54,48,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,5,63.87,3000.23,0
CUST-02427,Female,0,Yes,Yes,47,22,Yes,No phone service,DSL,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,1,59.34,1305.12,1
CUST-02428,Female,0,No,Yes,24,17,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Mailed check,1,104.66,1763.63,0
CUST-02429,Female,0,Yes,Yes,23,69,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Credit card,6,62.69,4358.7,0
CUST-02430,Male,0,Yes,Yes,71,11,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer,1,75.2,838.61,1
CUST-02431,Male,0,No,Yes,72,15,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Electronic check,3,43.09,713.61,0
CUST-02432,Female,0,No,No,20,35,Yes,No phone service,Fiber optic,Yes,No,No,Month-to-month,No,Credit card,5,94.35,3272.16,1
CUST-02433,Female,1,Yes,No,30,33,Yes,Yes,DSL,No internet service,No internet service,No internet service,One year,Yes,Mailed check,2,73.2,2451.06,0
CUST-02434,Female,1,No,No,20,16,Yes,No phone service,DSL,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,1,100.9,1622.51,0
CUST-02435,Male,0,Yes,No,43,34,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Credit card,5,98.07,3252.62,0
CUST-02436,Male,0,No,Yes,74,66,Yes,No,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,3,41.5,2693.07,1
CUST-02437,Female,0,No,No,41,40,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,3,91.56,3654.91,0
CUST-02438,Male,0,No,Yes,70,28,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,6,100.01,2855.89,1
CUST-02439,Male,0,No,No,23,47,Yes,No phone service,DSL,No internet service,No,No internet service,Two year,No,Credit card,1,54.61,2589.86,0
CUST-02440,Male,1,No,Yes,60,39,Yes,No phone service,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,5,37.26,1394.76,0
CUST-02441,Female,0,Yes,No,66,70,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Mailed check,3,20.26,1411.18,0
CUST-02442,Male,0,Yes,No,59,20,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,No,Electronic check,1,65.09,1402.69,1
CUST-02443,Male,0,No,No,29,1,No,No,Fiber optic,Yes,No,No,One year,No,Electronic check,6,55.24,60.8,0
CUST-02444,Female,0,No,Yes,66,63,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,4,75.49,4739.5,0
CUST-02445,Female,0,No,Yes,53,67,Yes,No,DSL,Yes,No,Yes,Two year,No,Credit card,4,38.8,2624.19,0
CUST-02446,Male,0,No,No,19,4,Yes,No phone service,Fiber optic,Yes,No,No,Month-to-month,No,Credit card,4,105.97,462.05,0
CUST-02447,Female,1,Yes,Yes,28,58,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,Yes,Electronic check,2,45.78,2632.43,1
CUST-02448,Female,0,No,No,56,25,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,No,Credit card,5,42.64,1091.13,0
CUST-02449,Male,1,No,No,51,47,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,One year,No,Bank transfer,6,68.07,3182.85,0
CUST-02450,Female,0,Yes,Yes,43,38,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,4,69.89,2691.79,0
CUST-02451,Female,1,No,Yes,35,15,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,3,41.51,631.13,0
CUST-02452,Male,0,Yes,No,38,63,Yes,No phone service,DSL,Yes,Yes,No internet service,Two year,No,Credit card,2,47.19,2997.07,0
CUST-02453,Male,0,No,No,53,21,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,4,36.97,738.41,0
CUST-02454,Male,0,No,No,57,57,Yes,No,Fiber optic,Yes,No internet service,No,One year,No,Bank transfer,1,91.85,5194.39,0
CUST-02455,Female,0,Yes,No,69,53,Yes,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,97.01,5188.8,0
CUST-02456,Male,0,No,No,63,46,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,No,Mailed check,2,66.23,3042.61,0
CUST-02457,Female,1,Yes,No,61,14,Yes,No phone service,DSL,Yes,No internet service,No internet service,Two year,Yes,Mailed check,2,91.41,1293.99,0
CUST-02458,Male,0,Yes,No,39,17,Yes,No phone service,DSL,Yes,Yes,No internet service,Two year,Yes,Mailed check,3,93.59,1575.71,0
CUST-02459,Male,1,Yes,Yes,70,39,Yes,No phone service,DSL,No internet service,No,No,Month-to-month,Yes,Credit card,4,33.83,1364.31,1
CUST-02460,Female,0,Yes,Yes,47,9,Yes,No phone service,Fiber optic,No,No,No,One year,Yes,Bank transfer,6,116.62,1019.19,1
CUST-02461,Female,0,No,Yes,67,6,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,6,102.1,605.82,0
CUST-02462,Male,0,No,Yes,60,23,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,1,40.45,969.65,0
CUST-02463,Female,1,Yes,Yes,47,59,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Month-to-month,No,Electronic check,1,38.62,2337.23,0
CUST-02464,Male,0,Yes,Yes,25,46,No,Yes,No,Yes,No,No,Two year,No,Credit card,6,32.57,1472.03,0
CUST-02465,Female,0,Yes,Yes,51,38,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,6,33.84,1383.9,1
CUST-02466,Male,1,Yes,No,74,14,No,No,DSL,No,No,No internet service,Month-to-month,No,Electronic check,1,94.82,1343.14,1
CUST-02467,Male,0,Yes,No,64,62,No,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,2,66.97,4099.99,0
CUST-02468,Female,0,No,Yes,26,35,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,4,98.29,3458.6,1
CUST-02469,Male,0,No,No,68,19,Yes,No,DSL,No internet service,No internet service,Yes,Month-to-month,No,Credit card,6,94.63,1778.82,1
CUST-02470,Male,0,Yes,Yes,37,30,Yes,No phone service,DSL,No,No internet service,No,Month-to-month,No,Mailed check,6,80.46,2435.5,1
CUST-02471,Female,0,No,Yes,57,25,Yes,No,DSL,No,No internet service,No,One year,No,Credit card,3,88.64,2213.86,0
CUST-02472,Female,1,No,Yes,42,40,Yes,No phone service,Fiber optic,No,No internet service,No,Month-to-month,Yes,Electronic check,5,21.84,877.31,1
CUST-02473,Male,1,Yes,Yes,36,14,Yes,No phone service,DSL,No internet service,No internet service,Yes,One year,No,Bank transfer,1,51.18,670.94,1
CUST-02474,Female,0,No,No,22,26,Yes,Yes,DSL,No,No internet service,No internet service,One year,Yes,Bank transfer,3,83.78,2227.78,0
CUST-02475,Male,0,Yes,Yes,28,22,Yes,No phone service,DSL,No,Yes,No internet service,Two year,Yes,Bank transfer,6,20.93,402.65,0
CUST-02476,Male,0,Yes,Yes,32,48,Yes,No,Fiber optic,No,Yes,No internet service,Two year,Yes,Bank transfer,6,23.3,1062.96,0
CUST-02477,Female,0,No,Yes,25,51,No,No,Fiber optic,No internet service,No,No internet service,Two year,No,Electronic check,3,105.19,5383.06,0
CUST-02478,Male,0,No,No,36,3,Yes,No phone service,Fiber optic,No,No,No,One year,No,Bank transfer,6,88.4,345.34,1
CUST-02479,Male,0,Yes,No,40,42,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Credit card,1,46.54,1937.05,0
CUST-02480,Male,0,No,Yes,44,19,Yes,No,Fiber optic,No internet service,Yes,No,One year,No,Bank transfer,5,88.8,1722.25,0
CUST-02481,Male,0,Yes,No,57,28,Yes,Yes,DSL,No,No internet service,No,Two year,No,Electronic check,2,99.25,2832.67,0
CUST-02482,Male,0,Yes,Yes,49,45,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,2,50.68,2321.33,0
CUST-02483,Female,1,Yes,No,43,71,Yes,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes,Mailed check,4,23.6,1660.04,0
CUST-02484,Female,0,Yes,Yes,44,63,No,No phone service,Fiber optic,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,6,113.28,7082.09,0
CUST-02485,Male,0,Yes,Yes,36,19,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Mailed check,2,54.52,925.5,0
CUST-02486,Female,0,Yes,Yes,67,47,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Electronic check,3,30.65,1427.41,0
CUST-02487,Female,0,Yes,No,59,14,Yes,Yes,DSL,No,Yes,No,One year,Yes,Bank transfer,2,69.19,1027.56,0
CUST-02488,Female,0,No,No,46,38,Yes,No,DSL,No,Yes,No,One year,No,Electronic check,4,96.85,3624.09,0
CUST-02489,Female,0,No,Yes,56,53,No,Yes,DSL,No internet service,No,No,Two year,No,Mailed check,3,42.16,2269.49,1
CUST-02490,Male,0,Yes,No,58,61,Yes,No,Fiber optic,No internet service,Yes,No,One year,Yes,Mailed check,3,46.95,2816.44,0
CUST-02491,Female,0,No,No,50,36,Yes,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer,5,44.27,1599.02,0
CUST-02492,Female,1,No,Yes,36,40,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,6,119.17,4802.19,0
CUST-02493,Female,0,Yes,Yes,54,30,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,1,39.74,1159.23,1
CUST-02494,Female,0,Yes,No,36,9,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,1,77.55,706.47,0
CUST-02495,Female,0,No,Yes,50,64,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,No,Credit card,1,112.53,7181.17,0
CUST-02496,Female,0,Yes,No,64,33,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,4,34.69,1180.03,0
CUST-02497,Male,0,No,Yes,33,52,Yes,No phone service,No,No internet service,No,No,One year,Yes,Credit card,2,117.09,6100.45,0
CUST-02498,Female,1,Yes,Yes,40,14,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,1,114.75,1609.33,1
CUST-02499,Female,0,Yes,Yes,24,53,Yes,Yes,No,No,No internet service,No,One year,No,Mailed check,2,108.46,5826.3,0
CUST-02500,Female,0,Yes,Yes,43,59,Yes,No phone service,DSL,No internet service,No,Yes,Month-to-month,No,Mailed check,1,41.46,2479.26,0
CUST-02501,Female,0,Yes,Yes,49,41,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card,5,83.41,3385.29,1
CUST-02502,Male,0,No,Yes,29,68,Yes,No phone service,No,Yes,Yes,Yes,One year,Yes,Bank transfer,2,96.09,6529.83,0
CUST-02503,Male,0,Yes,Yes,25,68,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Bank transfer,4,118.6,8061.01,0
CUST-02504,Female,0,Yes,Yes,22,8,Yes,No phone service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,6,38.04,308.34,0
CUST-02505,Female,0,Yes,No,59,2,Yes,No phone service,DSL,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,6,96.6,319.43,0
CUST-02506,Female,0,No,No,45,41,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,4,53.88,2227.62,1
CUST-02507,Female,0,No,No,70,55,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,2,37.56,1964.0,0
CUST-02508,Male,0,Yes,No,22,16,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,6,62.14,967.1,1
CUST-02509,Female,0,Yes,No,66,62,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,4,99.38,6064.94,0
CUST-02510,Male,0,Yes,No,43,48,Yes,No phone service,DSL,Yes,No internet service,No,One year,Yes,Mailed check,3,66.48,3174.55,1
CUST-02511,Male,0,Yes,No,22,30,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,4,73.75,2113.13,1
CUST-02512,Female,0,No,No,39,12,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,5,119.52,1390.66,1
CUST-02513,Female,0,No,No,32,35,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Electronic check,5,59.91,2020.81,0
CUST-02514,Male,0,Yes,Yes,30,11,No,No,DSL,No internet service,No,No internet service,One year,Yes,Electronic check,2,81.54,916.15,1
CUST-02515,Female,0,Yes,No,45,64,Yes,No,DSL,Yes,No,No internet service,Month-to-month,No,Bank transfer,4,56.52,3617.31,0
CUST-02516,Male,0,No,No,50,50,Yes,No phone service,No,No,Yes,No,Two year,Yes,Bank transfer,2,59.28,2979.15,0
CUST-02517,Female,0,Yes,Yes,60,21,Yes,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Credit card,1,89.56,1875.53,1
CUST-02518,Female,0,Yes,No,40,69,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Credit card,3,113.79,7781.8,0
CUST-02519,Female,0,No,Yes,50,48,Yes,No phone service,DSL,No,Yes,No internet service,Two year,No,Mailed check,2,74.24,3589.2,0
CUST-02520,Female,0,Yes,Yes,60,20,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Credit card,2,96.84,2032.91,0
CUST-02521,Male,0,No,No,35,67,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Credit card,2,28.92,1958.1,0
CUST-02522,Female,1,Yes,No,67,44,Yes,No,DSL,Yes,No internet service,Yes,One year,Yes,Mailed check,6,41.12,1787.98,0
CUST-02523,Female,0,Yes,Yes,70,33,Yes,No phone service,DSL,No,No,Yes,One year,No,Electronic check,2,70.21,2245.53,0
CUST-02524,Female,1,No,No,47,61,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,6,22.0,1296.6,0
CUST-02525,Male,0,No,No,43,9,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,No,Electronic check,5,45.29,430.26,0
CUST-02526,Female,0,No,No,33,68,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,3,71.74,4931.98,0
CUST-02527,Male,0,No,No,30,35,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Mailed check,1,21.5,765.54,0
CUST-02528,Male,1,No,Yes,56,65,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,3,46.45,3059.24,0
CUST-02529,Female,0,No,Yes,50,8,Yes,No phone service,Fiber optic,No,Yes,Yes,One year,No,Credit card,2,71.4,606.58,0
CUST-02530,Male,0,Yes,No,43,45,No,No phone service,No,No,No,No internet service,Month-to-month,No,Credit card,5,77.31,3504.28,0
CUST-02531,Female,0,Yes,No,65,47,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,No,Credit card,1,112.58,5258.34,0
CUST-02532,Female,0,No,No,18,40,Yes,No phone service,DSL,Yes,No internet service,No internet service,One year,No,Mailed check,6,84.53,3389.9,0
CUST-02533,Female,0,Yes,Yes,66,54,Yes,Yes,DSL,No internet service,No internet service,Yes,One year,Yes,Mailed check,2,61.47,3276.96,0
CUST-02534,Male,0,Yes,No,55,46,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Credit card,6,113.04,5200.71,0
CUST-02535,Male,1,No,No,19,47,No,No phone service,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer,2,98.49,4645.57,0
CUST-02536,Male,0,Yes,Yes,66,15,Yes,No,Fiber optic,No internet service,No internet service,No internet service,One year,No,Bank transfer,4,40.0,683.94,1
CUST-02537,Female,0,No,Yes,23,19,Yes,No phone service,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,3,33.08,563.03,0
CUST-02538,Female,0,No,No,63,26,Yes,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Electronic check,3,87.58,2301.16,1
CUST-02539,Male,0,No,Yes,67,52,Yes,No,DSL,Yes,Yes,No,One year,Yes,Electronic check,3,75.99,4025.54,0
CUST-02540,Male,0,No,No,55,22,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Electronic check,4,98.97,2215.28,0
CUST-02541,Female,0,No,Yes,59,21,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,5,93.88,2013.13,0
CUST-02542,Male,0,No,Yes,41,51,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Mailed check,5,82.52,4237.9,1
CUST-02543,Female,0,No,Yes,35,38,Yes,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,5,118.64,4573.24,0
CUST-02544,Female,1,No,Yes,44,20,Yes,No phone service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,6,73.36,1412.83,1
CUST-02545,Male,0,Yes,Yes,58,29,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Bank transfer,1,31.31,838.69,0
CUST-02546,Female,0,No,Yes,25,51,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Mailed check,4,102.83,5244.01,0
CUST-02547,Female,0,Yes,No,45,4,Yes,No,DSL,No internet service,Yes,No,Month-to-month,No,Bank transfer,4,45.19,72.7,0
CUST-02548,Male,0,No,No,27,55,Yes,No phone service,DSL,Yes,Yes,No,Month-to-month,No,Credit card,5,97.73,5436.68,0
CUST-02549,Male,0,Yes,Yes,34,71,Yes,No,DSL,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,5,115.71,8276.45,0
CUST-02550,Male,0,No,Yes,72,28,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Two year,No,Credit card,5,89.68,2489.37,0
CUST-02551,Female,0,No,No,46,4,Yes,No phone service,DSL,Yes,No,No internet service,Month-to-month,Yes,Credit card,4,79.6,299.86,1
CUST-02552,Female,1,Yes,No,23,22,Yes,Yes,DSL,No internet service,No,No,One year,Yes,Electronic check,5,66.04,1449.26,0
CUST-02553,Male,0,Yes,Yes,31,45,Yes,Yes,Fiber optic,No internet service,No,No,Month-to-month,No,Bank transfer,3,56.44,2542.4,0
CUST-02554,Female,0,No,Yes,39,67,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Credit card,5,55.3,3711.46,0
